Date,Temperature_C,Humidity_%
2004-10-14 18:00:04,14.25,66.25
2004-10-14 18:12:04,14.19,66.56
2004-10-14 18:24:04,14.13,66.13
2004-10-14 18:36:04,13.81,68.44
2004-10-14 18:48:04,13.38,72.5
2004-10-14 19:00:04,12.75,79.56
2004-10-14 19:12:04,12.69,80.56
2004-10-14 19:24:04,12.44,81.94
2004-10-14 19:36:04,12.63,80.13
2004-10-14 19:48:04,12.75,79.25
2004-10-14 20:00:04,12.88,78.31
2004-10-14 20:12:04,12.94,78.13
2004-10-14 20:24:04,13.0,77.56
2004-10-14 20:36:04,13.0,78.25
2004-10-14 20:48:04,13.06,76.94
2004-10-14 21:00:04,13.31,75.56
2004-10-14 21:12:04,13.5,74.25
2004-10-14 21:24:04,13.44,75.13
2004-10-14 21:36:04,13.5,74.0
2004-10-14 21:48:04,13.63,72.94
2004-10-14 22:00:04,13.63,72.88
2004-10-14 22:12:04,13.31,77.13
2004-10-14 22:24:04,12.56,86.13
2004-10-14 22:36:04,12.25,87.25
2004-10-14 22:48:04,12.31,85.75
2004-10-14 23:00:04,12.44,84.44
2004-10-14 23:12:04,12.5,80.69
2004-10-14 23:24:04,12.06,84.5
2004-10-14 23:36:04,12.0,83.94
2004-10-14 23:48:04,12.06,82.31
2004-10-15 00:00:04,12.13,82.13
2004-10-15 00:12:04,12.25,81.13
2004-10-15 00:24:04,12.31,80.38
2004-10-15 00:36:04,12.31,80.63
2004-10-15 00:48:04,12.19,81.19
2004-10-15 01:00:04,12.0,82.0
2004-10-15 01:12:04,11.94,83.06
2004-10-15 01:24:04,12.0,82.0
2004-10-15 01:36:04,12.0,81.44
2004-10-15 01:48:04,12.13,81.44
2004-10-15 02:00:04,12.25,79.44
2004-10-15 02:12:04,12.38,79.25
2004-10-15 02:24:04,12.31,80.31
2004-10-15 02:36:04,12.13,83.0
2004-10-15 02:48:04,12.06,83.63
2004-10-15 03:00:04,12.19,82.75
2004-10-15 03:12:04,12.13,84.56
2004-10-15 03:24:04,12.13,84.31
2004-10-15 03:36:04,12.19,83.69
2004-10-15 03:48:04,12.19,83.81
2004-10-15 04:00:04,11.94,86.56
2004-10-15 04:12:04,11.75,86.94
2004-10-15 04:24:04,11.69,87.5
2004-10-15 04:36:04,11.88,84.75
2004-10-15 04:48:04,12.06,83.81
2004-10-15 05:00:04,12.19,82.38
2004-10-15 05:12:04,12.19,81.81
2004-10-15 05:24:04,12.31,81.56
2004-10-15 05:36:04,12.44,79.25
2004-10-15 05:48:04,12.56,78.56
2004-10-15 06:00:04,12.75,76.81
2004-10-15 06:12:04,12.56,78.88
2004-10-15 06:24:04,12.31,81.31
2004-10-15 06:36:04,12.0,84.88
2004-10-15 06:48:04,11.81,87.56
2004-10-15 07:00:04,11.94,85.38
2004-10-15 07:12:04,12.06,83.38
2004-10-15 07:24:04,12.0,84.44
2004-10-15 07:36:04,12.0,83.75
2004-10-15 07:48:04,12.13,81.88
2004-10-15 08:00:04,12.19,82.63
2004-10-15 08:12:04,12.06,85.06
2004-10-15 08:24:04,12.0,85.69
2004-10-15 08:36:04,12.0,85.81
2004-10-15 08:48:04,12.25,85.38
2004-10-15 09:00:04,12.5,83.25
2004-10-15 09:12:04,12.81,78.44
2004-10-15 09:24:04,11.88,83.75
2004-10-15 09:36:04,11.63,86.13
2004-10-15 09:48:04,11.94,86.0
2004-10-15 10:00:04,12.13,83.38
2004-10-15 10:12:04,12.31,80.5
2004-10-15 10:24:04,12.19,80.88
2004-10-15 10:36:04,12.19,79.81
2004-10-15 10:48:04,12.31,79.13
2004-10-15 11:00:04,11.44,87.81
2004-10-15 11:12:04,11.38,89.56
2004-10-15 11:24:04,11.38,87.0
2004-10-15 11:36:04,11.31,86.94
2004-10-15 11:48:04,11.56,86.56
2004-10-15 12:00:04,12.13,86.06
2004-10-15 12:12:04,12.19,83.44
2004-10-15 12:24:04,12.19,80.94
2004-10-15 12:36:04,12.0,81.38
2004-10-15 12:48:04,11.75,83.88
2004-10-15 13:00:04,11.56,86.5
2004-10-15 13:12:04,11.5,85.94
2004-10-15 13:24:04,11.75,86.69
2004-10-15 13:36:04,12.06,83.38
2004-10-15 13:48:04,12.13,83.19
2004-10-15 14:00:04,12.0,78.88
2004-10-15 14:12:04,11.56,71.81
2004-10-15 14:24:04,11.56,76.69
2004-10-15 14:36:04,11.19,80.69
2004-10-15 14:48:04,11.06,82.19
2004-10-15 15:00:04,11.31,81.5
2004-10-15 15:12:04,11.63,81.44
2004-10-15 15:24:04,11.63,79.0
2004-10-15 15:36:04,11.63,73.38
2004-10-15 15:48:04,11.44,68.81
2004-10-15 16:00:04,11.5,71.88
2004-10-15 16:12:04,11.0,75.19
2004-10-15 16:24:04,10.75,78.94
2004-10-15 16:36:04,10.81,79.63
2004-10-15 16:48:04,11.06,78.19
2004-10-15 17:00:04,11.13,77.69
2004-10-15 17:12:04,11.25,77.44
2004-10-15 17:24:04,11.06,78.56
2004-10-15 17:36:04,11.0,79.0
2004-10-15 17:48:04,10.94,79.63
2004-10-15 18:00:04,10.94,78.13
2004-10-15 18:12:04,11.0,77.94
2004-10-15 18:24:04,11.0,77.44
2004-10-15 18:36:04,10.88,77.44
2004-10-15 18:48:04,10.88,75.94
2004-10-15 19:00:04,10.81,75.0
2004-10-15 19:12:04,10.75,75.56
2004-10-15 19:24:04,10.56,75.56
2004-10-15 19:36:04,10.31,76.63
2004-10-15 19:48:04,10.31,76.31
2004-10-15 20:00:04,10.31,75.31
2004-10-15 20:12:04,10.19,76.19
2004-10-15 20:24:04,10.13,76.75
2004-10-15 20:36:04,10.0,77.5
2004-10-15 20:48:04,9.94,77.81
2004-10-15 21:00:04,9.94,78.25
2004-10-15 21:12:04,9.94,77.25
2004-10-15 21:24:04,10.06,77.25
2004-10-15 21:36:04,10.13,76.5
2004-10-15 21:48:04,10.19,76.75
2004-10-15 22:00:04,10.19,77.75
2004-10-15 22:12:04,10.25,75.19
2004-10-15 22:24:04,10.31,75.38
2004-10-15 22:36:04,10.25,77.13
2004-10-15 22:48:04,10.13,80.63
2004-10-15 23:00:04,9.88,83.06
2004-10-15 23:12:04,9.69,84.5
2004-10-15 23:24:04,9.56,83.94
2004-10-15 23:36:04,9.69,81.06
2004-10-15 23:48:04,9.63,81.63
2004-10-16 00:00:04,9.56,81.44
2004-10-16 00:12:04,9.69,79.38
2004-10-16 00:24:04,9.69,80.75
2004-10-16 00:36:04,9.5,84.38
2004-10-16 00:48:04,9.44,86.44
2004-10-16 01:00:04,9.31,87.44
2004-10-16 01:12:04,9.19,88.25
2004-10-16 01:24:04,9.25,88.31
2004-10-16 01:36:04,9.25,87.94
2004-10-16 01:48:04,9.38,86.38
2004-10-16 02:00:04,9.31,85.5
2004-10-16 02:12:04,9.38,84.31
2004-10-16 02:24:04,9.31,84.13
2004-10-16 02:36:04,9.31,83.69
2004-10-16 02:48:04,9.38,82.81
2004-10-16 03:00:04,9.31,83.31
2004-10-16 03:12:04,9.19,84.63
2004-10-16 03:24:04,9.13,84.25
2004-10-16 03:36:04,9.06,84.69
2004-10-16 03:48:04,9.0,84.56
2004-10-16 04:00:04,9.0,83.88
2004-10-16 04:12:04,9.13,83.63
2004-10-16 04:24:04,9.19,83.88
2004-10-16 04:36:04,9.31,82.81
2004-10-16 04:48:04,9.25,83.94
2004-10-16 05:00:04,9.31,84.56
2004-10-16 05:12:04,9.25,85.88
2004-10-16 05:24:04,9.19,88.38
2004-10-16 05:36:04,9.06,89.0
2004-10-16 05:48:04,9.0,88.69
2004-10-16 06:00:04,9.06,87.56
2004-10-16 06:12:04,9.13,89.69
2004-10-16 06:24:04,9.19,88.75
2004-10-16 06:36:04,9.25,87.25
2004-10-16 06:48:04,9.31,87.0
2004-10-16 07:00:04,9.31,87.06
2004-10-16 07:12:04,9.44,85.88
2004-10-16 07:24:04,9.69,84.5
2004-10-16 07:36:04,9.81,84.63
2004-10-16 07:48:04,9.81,85.63
2004-10-16 08:00:04,9.81,85.69
2004-10-16 08:12:04,9.94,85.06
2004-10-16 08:24:04,10.06,85.06
2004-10-16 08:36:04,10.0,86.81
2004-10-16 08:48:04,10.0,88.25
2004-10-16 09:00:04,10.0,89.38
2004-10-16 09:12:04,10.06,89.94
2004-10-16 09:24:04,10.13,90.06
2004-10-16 09:36:04,10.25,88.44
2004-10-16 09:48:04,10.25,90.06
2004-10-16 10:00:04,10.19,88.69
2004-10-16 10:12:04,10.25,90.81
2004-10-16 10:24:04,10.13,90.63
2004-10-16 10:36:04,10.06,91.69
2004-10-16 10:48:04,10.0,91.44
2004-10-16 11:00:04,9.94,91.25
2004-10-16 11:12:04,9.63,90.13
2004-10-16 11:24:04,9.63,91.0
2004-10-16 11:36:04,9.56,91.69
2004-10-16 11:48:04,9.69,91.81
2004-10-16 12:00:04,9.56,90.19
2004-10-16 12:12:04,9.69,92.19
2004-10-16 12:24:04,9.63,92.44
2004-10-16 12:36:04,9.56,92.81
2004-10-16 12:48:04,9.44,92.75
2004-10-16 13:00:04,9.44,92.69
2004-10-16 13:12:04,9.25,92.81
2004-10-16 13:24:04,9.19,93.25
2004-10-16 13:36:04,9.25,92.94
2004-10-16 13:48:04,9.19,92.0
2004-10-16 14:00:04,9.31,91.19
2004-10-16 14:12:04,9.5,91.88
2004-10-16 14:24:04,9.56,92.19
2004-10-16 14:36:04,9.25,91.5
2004-10-16 14:48:04,9.5,93.31
2004-10-16 15:00:04,9.56,93.38
2004-10-16 15:12:04,9.69,91.88
2004-10-16 15:24:04,9.81,91.13
2004-10-16 15:36:04,10.0,89.69
2004-10-16 15:48:04,10.19,86.81
2004-10-16 16:00:04,10.31,85.19
2004-10-16 16:12:04,10.38,83.31
2004-10-16 16:24:04,10.38,82.88
2004-10-16 16:36:04,10.44,84.06
2004-10-16 16:48:04,10.44,84.56
2004-10-16 17:00:04,10.5,85.0
2004-10-16 17:12:04,10.5,85.19
2004-10-16 17:24:04,10.63,84.13
2004-10-16 17:36:04,10.56,84.31
2004-10-16 17:48:04,10.44,84.88
2004-10-16 18:00:04,10.38,84.19
2004-10-16 18:12:04,10.38,83.94
2004-10-16 18:24:04,10.38,83.25
2004-10-16 18:36:04,10.25,83.81
2004-10-16 18:48:04,10.19,84.13
2004-10-16 19:00:04,10.25,84.13
2004-10-16 19:12:04,10.19,84.19
2004-10-16 19:24:04,10.31,83.38
2004-10-16 19:36:04,10.38,83.31
2004-10-16 19:48:04,10.31,83.31
2004-10-16 20:00:04,10.31,83.38
2004-10-16 20:12:04,10.31,83.31
2004-10-16 20:24:04,10.25,82.63
2004-10-16 20:36:04,10.19,82.81
2004-10-16 20:48:04,10.06,83.0
2004-10-16 21:00:04,10.0,83.06
2004-10-16 21:12:04,9.88,83.38
2004-10-16 21:24:04,9.81,83.06
2004-10-16 21:36:04,9.75,83.44
2004-10-16 21:48:04,9.69,83.19
2004-10-16 22:00:04,9.63,83.25
2004-10-16 22:12:04,9.69,82.81
2004-10-16 22:24:04,9.75,82.38
2004-10-16 22:36:04,9.63,82.69
2004-10-16 22:48:04,9.56,83.13
2004-10-16 23:00:04,9.44,83.69
2004-10-16 23:12:04,9.13,85.0
2004-10-16 23:24:04,8.81,86.44
2004-10-16 23:36:04,8.94,86.25
2004-10-16 23:48:04,9.38,83.44
2004-10-17 00:00:04,9.63,81.81
2004-10-17 00:12:04,9.63,81.56
2004-10-17 00:24:04,9.63,80.81
2004-10-17 00:36:04,9.63,81.0
2004-10-17 00:48:04,9.63,81.31
2004-10-17 01:00:04,9.63,81.06
2004-10-17 01:12:04,9.69,81.38
2004-10-17 01:24:04,9.69,81.25
2004-10-17 01:36:04,9.75,80.94
2004-10-17 01:48:04,9.81,80.31
2004-10-17 02:00:04,9.88,80.44
2004-10-17 02:12:04,9.94,79.69
2004-10-17 02:24:04,10.0,79.31
2004-10-17 02:36:04,10.0,79.5
2004-10-17 02:48:04,9.94,79.94
2004-10-17 03:00:04,10.06,78.06
2004-10-17 03:12:04,9.94,78.31
2004-10-17 03:24:04,9.94,78.13
2004-10-17 03:36:04,9.94,78.81
2004-10-17 03:48:04,9.81,80.25
2004-10-17 04:00:04,9.69,80.44
2004-10-17 04:12:04,9.81,80.06
2004-10-17 04:24:04,9.94,80.31
2004-10-17 04:36:04,9.94,80.5
2004-10-17 04:48:04,9.94,81.0
2004-10-17 05:00:04,9.56,86.44
2004-10-17 05:12:04,9.5,88.44
2004-10-17 05:24:04,9.81,85.88
2004-10-17 05:36:04,9.81,84.94
2004-10-17 05:48:04,9.63,85.94
2004-10-17 06:00:04,9.56,86.44
2004-10-17 06:12:04,9.81,85.0
2004-10-17 06:24:04,9.88,85.25
2004-10-17 06:36:04,9.88,85.56
2004-10-17 06:48:04,9.94,84.0
2004-10-17 07:00:04,10.0,83.0
2004-10-17 07:12:04,10.06,83.0
2004-10-17 07:24:04,10.25,83.25
2004-10-17 07:36:04,10.44,82.38
2004-10-17 07:48:04,10.69,83.25
2004-10-17 08:00:04,10.75,82.31
2004-10-17 08:12:04,10.94,81.44
2004-10-17 08:24:04,11.13,81.0
2004-10-17 08:36:04,11.5,79.25
2004-10-17 08:48:04,11.56,80.25
2004-10-17 09:00:04,11.69,79.75
2004-10-17 09:12:04,11.81,79.31
2004-10-17 09:24:04,12.63,75.69
2004-10-17 09:36:04,13.19,72.75
2004-10-17 09:48:04,13.75,70.5
2004-10-17 10:00:04,14.06,67.88
2004-10-17 10:12:04,14.38,66.75
2004-10-17 10:24:04,14.88,64.63
2004-10-17 10:36:04,14.88,65.06
2004-10-17 10:48:04,15.0,62.63
2004-10-17 11:00:04,14.69,65.81
2004-10-17 11:12:04,14.88,61.38
2004-10-17 11:24:04,15.25,62.31
2004-10-17 11:36:04,15.19,62.69
2004-10-17 11:48:04,15.44,60.5
2004-10-17 12:00:04,15.63,60.31
2004-10-17 12:12:04,16.0,59.31
2004-10-17 12:24:04,16.25,55.44
2004-10-17 12:36:04,16.19,55.88
2004-10-17 12:48:04,16.31,53.38
2004-10-17 13:00:04,16.44,52.81
2004-10-17 13:12:04,16.94,51.81
2004-10-17 13:24:04,17.06,48.88
2004-10-17 13:36:04,16.94,49.56
2004-10-17 13:48:04,16.63,49.38
2004-10-17 14:00:04,16.38,50.31
2004-10-17 14:12:04,16.0,52.19
2004-10-17 14:24:04,16.81,50.63
2004-10-17 14:36:04,16.31,52.31
2004-10-17 14:48:04,16.5,51.38
2004-10-17 15:00:04,17.25,50.13
2004-10-17 15:12:04,16.75,52.31
2004-10-17 15:24:04,16.44,53.44
2004-10-17 15:36:04,16.19,55.81
2004-10-17 15:48:04,16.06,55.88
2004-10-17 16:00:04,15.94,55.44
2004-10-17 16:12:04,16.0,56.56
2004-10-17 16:24:04,15.63,59.75
2004-10-17 16:36:04,15.44,62.38
2004-10-17 16:48:04,15.25,64.94
2004-10-17 17:00:04,14.88,67.63
2004-10-17 17:12:04,14.63,68.13
2004-10-17 17:24:04,14.44,69.13
2004-10-17 17:36:04,14.25,70.56
2004-10-17 17:48:04,14.13,70.38
2004-10-17 18:00:04,14.19,70.94
2004-10-17 18:12:04,14.0,71.69
2004-10-17 18:24:04,13.88,73.63
2004-10-17 18:36:04,13.69,74.25
2004-10-17 18:48:04,13.63,73.0
2004-10-17 19:00:04,13.63,75.13
2004-10-17 19:12:04,13.5,75.88
2004-10-17 19:24:04,13.44,74.19
2004-10-17 19:36:04,13.69,70.56
2004-10-17 19:48:04,13.44,74.5
2004-10-17 20:00:04,13.5,72.88
2004-10-17 20:12:04,13.19,76.69
2004-10-17 20:24:04,13.25,74.19
2004-10-17 20:36:04,13.38,74.31
2004-10-17 20:48:04,13.31,75.13
2004-10-17 21:00:04,13.19,75.56
2004-10-17 21:12:04,13.25,75.75
2004-10-17 21:24:04,13.19,76.38
2004-10-17 21:36:04,13.19,76.19
2004-10-17 21:48:04,13.13,76.19
2004-10-17 22:00:04,13.19,76.63
2004-10-17 22:12:04,13.13,77.0
2004-10-17 22:24:04,13.19,76.88
2004-10-17 22:36:04,13.19,76.94
2004-10-17 22:48:04,13.06,77.0
2004-10-17 23:00:04,13.0,76.75
2004-10-17 23:12:04,12.88,77.69
2004-10-17 23:24:04,12.75,78.75
2004-10-17 23:36:04,12.75,77.44
2004-10-17 23:48:04,12.81,76.75
2004-10-18 00:00:04,12.81,76.56
2004-10-18 00:12:04,12.81,75.75
2004-10-18 00:24:04,12.81,75.31
2004-10-18 00:36:04,12.81,74.75
2004-10-18 00:48:04,12.81,74.63
2004-10-18 01:00:04,12.69,75.5
2004-10-18 01:12:04,12.5,76.75
2004-10-18 01:24:04,12.31,77.81
2004-10-18 01:36:04,12.06,79.88
2004-10-18 01:48:04,11.88,82.19
2004-10-18 02:00:04,11.63,83.94
2004-10-18 02:12:04,11.56,83.94
2004-10-18 02:24:04,11.63,82.88
2004-10-18 02:36:04,11.63,82.5
2004-10-18 02:48:04,11.56,82.63
2004-10-18 03:00:04,11.5,82.63
2004-10-18 03:12:04,11.38,83.69
2004-10-18 03:24:04,11.25,85.13
2004-10-18 03:36:04,11.19,84.06
2004-10-18 03:48:04,11.19,84.5
2004-10-18 04:00:04,11.13,84.13
2004-10-18 04:12:04,11.19,83.63
2004-10-18 04:24:04,11.06,84.38
2004-10-18 04:36:04,10.94,84.63
2004-10-18 04:48:04,10.94,84.38
2004-10-18 05:00:04,10.88,84.75
2004-10-18 05:12:04,11.0,83.75
2004-10-18 05:24:04,11.19,81.75
2004-10-18 05:36:04,11.25,80.5
2004-10-18 05:48:04,11.38,80.56
2004-10-18 06:00:04,11.44,80.25
2004-10-18 06:12:04,11.38,80.88
2004-10-18 06:24:04,11.25,81.13
2004-10-18 06:36:04,11.25,81.5
2004-10-18 06:48:04,11.38,81.06
2004-10-18 07:00:04,11.5,80.63
2004-10-18 07:12:04,11.5,80.75
2004-10-18 07:24:04,11.63,80.69
2004-10-18 07:36:04,11.69,80.56
2004-10-18 07:48:04,11.63,81.06
2004-10-18 08:00:04,11.81,80.38
2004-10-18 08:12:04,11.88,80.5
2004-10-18 08:24:04,12.0,80.5
2004-10-18 08:36:04,12.13,80.69
2004-10-18 08:48:04,12.31,80.38
2004-10-18 09:00:04,12.44,80.13
2004-10-18 09:12:04,12.81,79.63
2004-10-18 09:24:04,13.44,77.88
2004-10-18 09:36:04,13.63,77.63
2004-10-18 09:48:04,13.94,78.31
2004-10-18 10:00:04,14.5,77.44
2004-10-18 10:12:04,14.69,77.69
2004-10-18 10:24:04,15.13,77.69
2004-10-18 10:36:04,15.56,76.56
2004-10-18 10:48:04,15.63,76.44
2004-10-18 11:00:04,16.19,74.13
2004-10-18 11:12:04,16.94,70.88
2004-10-18 11:24:04,16.94,69.0
2004-10-18 11:36:04,16.81,69.06
2004-10-18 11:48:04,16.69,69.19
2004-10-18 12:00:04,17.19,66.88
2004-10-18 12:12:04,17.56,64.69
2004-10-18 12:24:04,17.81,65.38
2004-10-18 12:36:04,18.25,63.38
2004-10-18 12:48:04,18.06,63.75
2004-10-18 13:00:04,18.56,62.19
2004-10-18 13:12:04,18.56,62.5
2004-10-18 13:24:04,18.81,63.0
2004-10-18 13:36:04,19.13,63.06
2004-10-18 13:48:04,19.31,62.25
2004-10-18 14:00:04,19.5,64.44
2004-10-18 14:12:04,19.38,64.81
2004-10-18 14:24:04,19.25,65.88
2004-10-18 14:36:04,19.19,65.94
2004-10-18 14:48:04,19.25,66.44
2004-10-18 15:00:04,19.13,66.81
2004-10-18 15:12:04,18.94,66.94
2004-10-18 15:24:04,18.75,66.31
2004-10-18 15:36:04,18.38,67.81
2004-10-18 15:48:04,18.19,69.56
2004-10-18 16:00:04,17.94,70.75
2004-10-18 16:12:04,17.56,72.44
2004-10-18 16:24:04,17.31,73.56
2004-10-18 16:36:04,17.06,74.19
2004-10-18 16:48:04,16.75,75.38
2004-10-18 17:00:04,16.56,76.81
2004-10-18 17:12:04,16.44,76.81
2004-10-18 17:24:04,16.5,76.81
2004-10-18 17:36:04,16.31,78.13
2004-10-18 17:48:04,16.25,79.0
2004-10-18 18:00:04,16.13,80.06
2004-10-18 18:12:04,16.0,81.13
2004-10-18 18:24:04,15.81,82.19
2004-10-18 18:36:04,15.69,82.88
2004-10-18 18:48:04,15.5,83.31
2004-10-18 19:00:04,15.5,83.75
2004-10-18 19:12:04,15.44,83.88
2004-10-18 19:24:04,15.38,84.25
2004-10-18 19:36:04,15.31,84.38
2004-10-18 19:48:04,15.31,84.88
2004-10-18 20:00:04,15.25,85.06
2004-10-18 20:12:04,15.25,85.38
2004-10-18 20:24:04,15.31,85.38
2004-10-18 20:36:04,15.31,85.44
2004-10-18 20:48:04,15.31,85.63
2004-10-18 21:00:04,15.19,86.06
2004-10-18 21:12:04,15.13,86.5
2004-10-18 21:24:04,15.38,86.38
2004-10-18 21:36:04,15.5,86.31
2004-10-18 21:48:04,15.56,86.44
2004-10-18 22:00:04,15.56,85.94
2004-10-18 22:12:04,15.5,85.88
2004-10-18 22:24:04,15.63,85.56
2004-10-18 22:36:04,15.63,85.81
2004-10-18 22:48:04,15.63,86.56
2004-10-18 23:00:04,15.56,87.13
2004-10-18 23:12:04,15.56,87.63
2004-10-18 23:24:04,15.44,88.0
2004-10-18 23:36:04,15.44,88.19
2004-10-18 23:48:04,15.44,88.81
2004-10-19 00:00:04,15.38,88.69
2004-10-19 00:12:04,15.31,88.75
2004-10-19 00:24:04,15.19,88.81
2004-10-19 00:36:04,15.06,89.13
2004-10-19 00:48:04,15.0,89.0
2004-10-19 01:00:04,15.0,88.69
2004-10-19 01:12:04,14.88,88.5
2004-10-19 01:24:04,14.81,88.31
2004-10-19 01:36:04,14.75,87.69
2004-10-19 01:48:04,14.69,88.19
2004-10-19 02:00:04,14.63,89.44
2004-10-19 02:12:04,14.5,89.0
2004-10-19 02:24:04,14.5,88.19
2004-10-19 02:36:04,14.5,88.63
2004-10-19 02:48:04,14.5,89.44
2004-10-19 03:00:04,14.44,90.44
2004-10-19 03:12:04,14.38,90.94
2004-10-19 03:24:04,14.31,91.13
2004-10-19 03:36:04,14.31,90.88
2004-10-19 03:48:04,14.25,91.31
2004-10-19 04:00:04,14.31,91.13
2004-10-19 04:12:04,14.31,90.81
2004-10-19 04:24:04,14.25,91.94
2004-10-19 04:36:04,14.13,91.88
2004-10-19 04:48:04,13.94,91.63
2004-10-19 05:00:04,13.94,92.19
2004-10-19 05:12:04,13.94,91.88
2004-10-19 05:24:04,14.19,91.5
2004-10-19 05:36:04,14.31,91.75
2004-10-19 05:48:04,14.38,91.94
2004-10-19 06:00:04,14.44,92.0
2004-10-19 06:12:04,14.5,91.56
2004-10-19 06:24:04,14.5,90.81
2004-10-19 06:36:04,14.44,90.44
2004-10-19 06:48:04,14.44,90.44
2004-10-19 07:00:04,14.44,89.75
2004-10-19 07:12:04,14.63,89.06
2004-10-19 07:24:04,14.81,88.25
2004-10-19 07:36:04,15.19,86.19
2004-10-19 07:48:04,15.56,85.44
2004-10-19 08:00:04,15.88,82.81
2004-10-19 08:12:04,16.13,82.63
2004-10-19 08:24:04,16.19,82.38
2004-10-19 08:36:04,16.19,82.63
2004-10-19 08:48:04,16.5,81.5
2004-10-19 09:00:04,16.94,80.75
2004-10-19 09:12:04,17.38,78.38
2004-10-19 09:24:04,17.69,77.31
2004-10-19 09:36:04,17.69,78.44
2004-10-19 09:48:04,18.0,76.88
2004-10-19 10:00:04,18.13,77.63
2004-10-19 10:12:04,18.25,76.94
2004-10-19 10:24:04,18.81,75.06
2004-10-19 10:36:04,19.25,72.88
2004-10-19 10:48:04,19.88,71.25
2004-10-19 11:00:04,20.38,71.0
2004-10-19 11:12:04,20.56,69.94
2004-10-19 11:24:04,20.88,70.31
2004-10-19 11:36:04,21.13,69.44
2004-10-19 11:48:04,21.06,69.69
2004-10-19 12:00:04,21.63,68.25
2004-10-19 12:12:04,22.13,66.88
2004-10-19 12:24:04,22.38,65.94
2004-10-19 12:36:04,22.94,63.19
2004-10-19 12:48:04,23.25,62.88
2004-10-19 13:00:04,23.69,61.75
2004-10-19 13:12:04,23.75,61.0
2004-10-19 13:24:04,24.0,60.5
2004-10-19 13:36:04,23.94,61.13
2004-10-19 13:48:04,23.75,61.38
2004-10-19 14:00:04,24.0,61.0
2004-10-19 14:12:04,24.25,60.56
2004-10-19 14:24:04,24.0,61.31
2004-10-19 14:36:04,23.88,61.38
2004-10-19 14:48:04,23.88,61.63
2004-10-19 15:00:04,23.75,61.5
2004-10-19 15:12:04,24.31,60.19
2004-10-19 15:24:04,24.19,59.94
2004-10-19 15:36:04,24.13,60.06
2004-10-19 15:48:04,23.69,61.94
2004-10-19 16:00:04,23.56,61.19
2004-10-19 16:12:04,23.44,60.88
2004-10-19 16:24:04,22.94,63.06
2004-10-19 16:36:04,22.69,64.5
2004-10-19 16:48:04,22.31,66.19
2004-10-19 17:00:04,21.88,68.81
2004-10-19 17:12:04,21.56,70.44
2004-10-19 17:24:04,21.25,72.25
2004-10-19 17:36:04,20.88,73.81
2004-10-19 17:48:04,20.63,74.69
2004-10-19 18:00:04,20.38,75.56
2004-10-19 18:12:04,20.19,76.38
2004-10-19 18:24:04,19.94,77.38
2004-10-19 18:36:04,19.81,78.13
2004-10-19 18:48:04,19.69,78.5
2004-10-19 19:00:04,19.5,79.5
2004-10-19 19:12:04,19.38,79.63
2004-10-19 19:24:04,19.13,80.25
2004-10-19 19:36:04,19.0,80.19
2004-10-19 19:48:04,19.06,78.75
2004-10-19 20:00:04,18.94,79.06
2004-10-19 20:12:04,18.88,79.5
2004-10-19 20:24:04,18.88,79.5
2004-10-19 20:36:04,18.81,79.56
2004-10-19 20:48:04,18.81,79.25
2004-10-19 21:00:04,18.75,79.56
2004-10-19 21:12:04,18.69,79.56
2004-10-19 21:24:04,18.56,80.13
2004-10-19 21:36:04,18.5,80.56
2004-10-19 21:48:04,18.5,80.75
2004-10-19 22:00:04,18.38,80.94
2004-10-19 22:12:04,18.44,80.44
2004-10-19 22:24:04,18.44,80.25
2004-10-19 22:36:04,18.5,80.19
2004-10-19 22:48:04,18.5,80.06
2004-10-19 23:00:04,18.56,79.88
2004-10-19 23:12:04,18.56,79.63
2004-10-19 23:24:04,18.5,80.31
2004-10-19 23:36:04,18.5,80.38
2004-10-19 23:48:04,18.56,80.13
2004-10-20 00:00:04,18.56,80.0
2004-10-20 00:12:04,18.56,79.69
2004-10-20 00:24:04,18.56,80.0
2004-10-20 00:36:04,18.56,80.5
2004-10-20 00:48:04,18.5,80.88
2004-10-20 01:00:04,18.5,80.81
2004-10-20 01:12:04,18.44,80.94
2004-10-20 01:24:04,18.44,80.81
2004-10-20 01:36:04,18.38,81.5
2004-10-20 01:48:04,18.38,81.31
2004-10-20 02:00:04,18.38,81.56
2004-10-20 02:12:04,18.38,81.38
2004-10-20 02:24:04,18.25,81.63
2004-10-20 02:36:04,18.25,82.0
2004-10-20 02:48:04,18.25,82.63
2004-10-20 03:00:04,18.19,83.25
2004-10-20 03:12:04,18.19,83.13
2004-10-20 03:24:04,18.19,83.06
2004-10-20 03:36:04,18.25,82.25
2004-10-20 03:48:04,18.31,82.19
2004-10-20 04:00:04,18.31,82.31
2004-10-20 04:12:04,18.25,82.38
2004-10-20 04:24:04,18.31,82.13
2004-10-20 04:36:04,18.25,82.25
2004-10-20 04:48:04,18.13,84.06
2004-10-20 05:00:04,17.88,85.44
2004-10-20 05:12:04,17.81,85.63
2004-10-20 05:24:04,17.81,84.94
2004-10-20 05:36:04,17.88,83.94
2004-10-20 05:48:04,17.81,84.19
2004-10-20 06:00:04,17.81,83.5
2004-10-20 06:12:04,17.88,83.19
2004-10-20 06:24:04,17.94,82.31
2004-10-20 06:36:04,17.94,82.19
2004-10-20 06:48:04,17.88,82.75
